,open,close,high,low,volume,money
2016-06-15,3043.96,3116.37,3128.67,3042.23,8739325700.0,106170177872.0
2016-06-16,3104.36,3094.67,3112.48,3089.48,8297470300.0,93496238871.0
2016-06-17,3096.09,3110.36,3131.05,3096.09,8540298500.0,97953389320.0
2016-06-20,3114.91,3112.67,3118.73,3089.71,6358714100.0,74647802462.0
2016-06-21,3124.9,3106.32,3155.49,3097.94,8796534500.0,107233643632.0
2016-06-22,3100.45,3133.96,3134.06,3096.99,6648711300.0,81348715848.0
2016-06-23,3129.72,3117.32,3129.72,3102.48,6775173800.0,81732552159.0
2016-06-24,3110.65,3077.16,3130.54,3033.97,10479220800.0,118967441702.0
2016-06-27,3065.13,3120.54,3120.64,3064.97,8326725900.0,104066083791.0
2016-06-28,3107.4,3136.4,3139.43,3099.7,9202463700.0,117197791504.0
2016-06-29,3142.48,3151.39,3158.08,3139.13,10372366800.0,117958861189.0
2016-06-30,3152.83,3153.92,3163.72,3148.2,7969261700.0,100627912925.0
2016-07-01,3156.93,3154.2,3170.26,3148.29,7174628300.0,91215027688.0
2016-07-04,3136.39,3204.7,3210.6,3134.02,13331052900.0,149894780037.0
2016-07-05,3199.16,3207.38,3216.7,3198.0,13022689500.0,143899100428.0
2016-07-06,3197.62,3216.8,3217.52,3183.45,12489745800.0,147232471496.0
2016-07-07,3206.55,3209.95,3220.54,3190.12,11859520200.0,140488833675.0
2016-07-08,3199.75,3192.28,3204.93,3183.96,8973485500.0,111063465417.0
2016-07-11,3199.04,3203.33,3235.96,3197.63,13852951100.0,155288151673.0
2016-07-12,3201.91,3273.18,3273.47,3200.3,17253421700.0,190853738897.0
2016-07-13,3274.02,3282.87,3300.99,3271.78,17519609000.0,196592300322.0
2016-07-14,3277.48,3276.76,3281.95,3259.07,10752579800.0,128090420917.0
2016-07-15,3278.84,3276.28,3285.03,3265.29,10266502600.0,125179812929.0
2016-07-18,3269.71,3262.02,3281.64,3251.77,11031251800.0,129785706199.0
2016-07-19,3260.43,3248.23,3264.73,3226.2,8888686100.0,107108911172.0
2016-07-20,3246.86,3237.61,3254.51,3232.26,7270125500.0,91367448994.0
2016-07-21,3238.34,3252.52,3271.37,3238.3,8600482500.0,107464072513.0
2016-07-22,3251.24,3225.16,3253.77,3220.89,8602912800.0,107416887320.0
2016-07-25,3220.17,3230.89,3243.79,3218.14,7020318500.0,92015844035.0
2016-07-26,3228.23,3269.59,3269.75,3228.01,8105108900.0,103745762758.0
2016-07-27,3270.08,3218.24,3276.51,3157.41,16018866500.0,186928366498.0
2016-07-28,3204.46,3221.14,3235.78,3195.27,11277996400.0,137295892753.0
2016-07-29,3217.19,3203.93,3225.42,3198.68,8804483700.0,103787029748.0
2016-08-01,3196.43,3176.81,3199.98,3156.75,8700349700.0,98818634361.0
2016-08-02,3173.76,3189.05,3189.05,3165.54,6216763900.0,70640763842.0
2016-08-03,3179.68,3193.51,3197.16,3173.54,7286410200.0,79754323301.0
2016-08-04,3190.55,3201.29,3201.55,3170.42,7350437300.0,86919591121.0
2016-08-05,3201.35,3205.11,3224.87,3192.86,7719636600.0,94429542391.0
2016-08-08,3199.57,3234.18,3234.48,3187.25,8667605100.0,102638114597.0
2016-08-09,3232.6,3256.98,3257.33,3229.17,9106525900.0,105924052436.0
2016-08-10,3255.18,3243.34,3261.86,3242.75,9043037200.0,106157448028.0
2016-08-11,3239.56,3233.36,3274.03,3232.61,10104121300.0,116996159046.0
2016-08-12,3231.81,3294.23,3294.23,3231.14,11625404400.0,129354686387.0
2016-08-15,3303.47,3393.42,3417.91,3302.38,22054342100.0,258897463910.0
2016-08-16,3403.38,3378.25,3418.69,3372.02,19638974000.0,226785231085.0
2016-08-17,3377.77,3373.05,3394.39,3356.92,13884768800.0,167917530856.0
2016-08-18,3369.95,3364.49,3394.79,3349.69,14238016900.0,172256533000.0
2016-08-19,3358.55,3365.02,3374.05,3341.19,11996150800.0,135382706293.0
2016-08-22,3364.68,3336.79,3372.83,3335.47,10795100800.0,128201783812.0
2016-08-23,3332.62,3341.83,3359.65,3324.96,9292451600.0,108503692377.0
2016-08-24,3341.93,3329.86,3348.13,3323.73,8119142900.0,94012832200.0
2016-08-25,3314.08,3308.97,3315.08,3279.81,10058915300.0,112578140010.0
2016-08-26,3312.5,3307.09,3328.95,3301.74,8153069100.0,93213205560.0
2016-08-29,3306.57,3307.78,3315.08,3297.07,7703633300.0,88011642022.0
2016-08-30,3310.32,3311.99,3325.12,3304.6,7572598700.0,89513016667.0
2016-08-31,3310.57,3327.79,3333.97,3304.66,7957080500.0,99215044445.0
2016-09-01,3326.74,3301.58,3329.35,3301.21,8494721900.0,100911462823.0
2016-09-02,3298.72,3314.11,3320.43,3295.76,8279180300.0,99396378584.0
2016-09-05,3321.01,3319.68,3338.42,3314.63,7829247700.0,87531089645.0
2016-09-06,3322.02,3342.63,3347.95,3300.13,9828399800.0,118366533426.0
2016-09-07,3344.07,3340.82,3357.36,3337.75,10294010600.0,115119908617.0
2016-09-08,3338.01,3339.56,3343.39,3328.23,7191615800.0,83742346850.0
2016-09-09,3339.37,3318.04,3344.95,3318.04,8265703600.0,95471188732.0
2016-09-12,3271.87,3262.6,3276.72,3234.57,12291768200.0,134456630927.0
2016-09-13,3265.34,3260.33,3269.22,3246.39,6718028800.0,76862644231.0
2016-09-14,3245.74,3238.73,3254.99,3231.34,7043269700.0,79780746436.0
2016-09-19,3242.74,3263.12,3264.9,3242.74,5883108200.0,67678031642.0
2016-09-20,3264.66,3257.4,3265.04,3252.39,5278420600.0,61626150818.0
2016-09-21,3257.71,3266.64,3270.9,3254.32,5914297900.0,68957744044.0
2016-09-22,3281.47,3291.12,3303.2,3277.98,7575354200.0,89991761655.0
2016-09-23,3292.28,3275.67,3293.92,3275.03,5799398600.0,68046257250.0
2016-09-26,3267.69,3220.28,3267.69,3220.28,7045218600.0,78700835132.0
2016-09-27,3214.87,3240.75,3240.78,3214.44,5846055000.0,66651130361.0
2016-09-28,3243.65,3230.89,3243.65,3228.0,4472749800.0,51996404752.0
2016-09-29,3234.86,3244.39,3257.77,3234.8,5545255600.0,62220302312.0
2016-09-30,3240.18,3253.28,3260.94,3239.04,4497802200.0,52655734553.0
2016-10-10,3265.36,3293.87,3294.64,3258.96,8051926000.0,89607989896.0
2016-10-11,3296.87,3306.56,3308.0,3292.88,8771316300.0,88213421183.0
2016-10-12,3299.14,3300.01,3302.56,3289.75,6866978100.0,72386912616.0
2016-10-13,3299.16,3302.65,3307.41,3292.4,8122419800.0,79923748596.0
2016-10-14,3298.73,3305.85,3306.69,3285.73,8231627100.0,81485597806.0
2016-10-17,3305.96,3277.88,3309.01,3271.54,8611350900.0,88199418936.0
2016-10-18,3272.68,3321.33,3321.33,3272.68,10286071400.0,104625044142.0
2016-10-19,3323.3,3316.24,3332.52,3309.83,10116772500.0,96354442199.0
2016-10-20,3317.18,3318.6,3324.9,3312.17,7923887100.0,82481095277.0
2016-10-21,3315.72,3327.74,3341.56,3309.18,10978517600.0,107114926126.0
2016-10-24,3332.51,3367.58,3382.83,3330.97,15301434500.0,150063007899.0
2016-10-25,3367.48,3367.45,3373.91,3356.59,11119169300.0,110576512916.0
2016-10-26,3365.2,3354.8,3367.83,3349.57,9802478600.0,104719318220.0
2016-10-27,3351.46,3345.7,3352.35,3335.13,7762985100.0,85241012414.0
2016-10-28,3347.14,3340.13,3370.75,3337.29,9313330900.0,104797971448.0
2016-10-31,3332.41,3336.28,3340.47,3317.33,7135286300.0,80701820968.0
2016-11-01,3338.71,3359.05,3359.39,3334.46,7493819900.0,84717683750.0
2016-11-02,3350.71,3333.35,3356.4,3331.38,9119710400.0,100348995733.0
2016-11-03,3326.9,3365.09,3379.99,3324.84,12622350400.0,137386468361.0
2016-11-04,3362.21,3354.17,3377.64,3348.43,10406965500.0,110813764577.0
2016-11-07,3353.44,3356.59,3362.74,3342.31,9987798800.0,94370876771.0
2016-11-08,3367.7,3371.12,3383.92,3361.13,10314828200.0,105138256061.0
2016-11-09,3370.6,3353.05,3373.1,3322.08,13911005900.0,145186921690.0
2016-11-10,3374.91,3390.61,3403.02,3374.91,13470553500.0,133277399553.0
2016-11-11,3387.95,3417.22,3422.67,3382.89,19878149600.0,190647270040.0
2016-11-14,3409.22,3430.25,3452.62,3408.14,21324710500.0,208353308629.0
2016-11-15,3428.87,3429.87,3434.92,3415.99,13456632000.0,135206770523.0
2016-11-16,3432.43,3429.59,3435.64,3419.24,12980851100.0,128944599173.0
2016-11-17,3423.47,3436.53,3437.67,3412.88,12156173100.0,121576882948.0
2016-11-18,3437.49,3417.46,3443.12,3413.27,11595120500.0,117345607612.0
2016-11-21,3412.65,3441.11,3463.14,3412.08,14643452900.0,147542589349.0
2016-11-22,3443.22,3468.36,3469.22,3443.22,16852344600.0,167250665827.0
2016-11-23,3473.89,3474.73,3492.96,3465.76,16238850400.0,171247116196.0
2016-11-24,3468.81,3488.74,3508.16,3467.01,14574630100.0,165071453531.0
2016-11-25,3490.04,3521.3,3521.3,3463.95,15362150600.0,166832181108.0
2016-11-28,3538.68,3535.08,3553.36,3528.32,20737548300.0,219859766828.0
2016-11-29,3525.9,3564.04,3583.72,3521.38,23691835600.0,248322816339.0
2016-11-30,3557.64,3538.0,3567.07,3527.02,17856017800.0,190681227631.0
2016-12-01,3543.96,3565.04,3575.97,3543.24,18017076100.0,199637742998.0
2016-12-02,3559.77,3528.95,3562.55,3516.79,19635548000.0,203742147476.0
2016-12-05,3473.69,3469.41,3496.88,3457.34,18085235500.0,190175061733.0
2016-12-06,3466.24,3459.15,3477.59,3456.81,11552909000.0,125727753193.0
2016-12-07,3458.37,3475.75,3475.75,3445.76,11434510300.0,115282194223.0
2016-12-08,3481.81,3470.14,3484.34,3466.51,11738392200.0,119188508676.0
2016-12-09,3464.87,3493.7,3507.93,3461.76,15030330800.0,152674867707.0
2016-12-12,3489.27,3409.18,3495.8,3400.79,18746775100.0,199163540831.0
2016-12-13,3394.21,3405.04,3416.21,3370.6,12110509700.0,124454188749.0
2016-12-14,3399.41,3378.95,3412.28,3378.27,12400774400.0,126182669414.0
2016-12-15,3363.86,3340.43,3378.04,3327.14,11496066000.0,121507811540.0
2016-12-16,3335.36,3346.03,3356.29,3330.49,9077542200.0,98112206845.0
2016-12-19,3342.34,3328.98,3344.86,3325.0,8164067800.0,86095693838.0
2016-12-20,3328.3,3309.06,3329.1,3289.27,8756959200.0,88527345889.0
2016-12-21,3313.75,3338.54,3342.48,3313.75,10825499500.0,106205485213.0
2016-12-22,3335.12,3335.67,3340.36,3322.72,9227724900.0,92564877570.0
2016-12-23,3333.4,3307.6,3334.89,3300.88,9744471300.0,99575473231.0
2016-12-26,3293.22,3322.4,3322.42,3267.05,8979398200.0,95493219936.0
2016-12-27,3319.21,3316.39,3330.23,3315.83,7548635900.0,79617133030.0
2016-12-28,3315.75,3301.89,3320.55,3293.17,6900043700.0,71759839566.0
2016-12-29,3297.04,3297.76,3312.11,3288.1,7008792300.0,75972960431.0
2016-12-30,3302.6,3310.08,3313.55,3295.75,7174411600.0,76921368838.0
2017-01-03,3313.95,3342.23,3345.26,3313.95,8656789600.0,87612765768.0
2017-01-04,3340.56,3368.31,3369.57,3338.15,9005082700.0,98014355468.0
2017-01-05,3368.34,3367.79,3373.41,3361.46,8833635700.0,91189339582.0
2017-01-06,3366.85,3347.67,3368.87,3346.89,8745911400.0,91072256748.0
2017-01-09,3345.75,3363.9,3366.22,3344.35,8370794200.0,87916115243.0
2017-01-10,3361.64,3358.27,3370.51,3354.09,8381916000.0,82533965080.0
2017-01-11,3355.8,3334.5,3366.63,3334.3,9107143800.0,86750457122.0
2017-01-12,3332.69,3317.62,3343.13,3315.96,8123913500.0,75031886874.0
2017-01-13,3317.96,3319.91,3338.17,3309.37,8418058900.0,84556101403.0
2017-01-16,3314.15,3319.45,3322.78,3264.21,15777913500.0,153262520121.0
2017-01-17,3305.6,3326.36,3327.38,3292.2,6945332800.0,74754505696.0
2017-01-18,3323.34,3339.37,3350.96,3320.41,7062322700.0,75680677264.0
2017-01-19,3330.95,3329.29,3346.5,3324.68,6615980800.0,63869709163.0
2017-01-20,3326.98,3354.89,3358.41,3326.37,6530046200.0,70831324310.0
2017-01-23,3359.05,3364.08,3378.74,3355.85,7555749800.0,76492660154.0
2017-01-24,3363.14,3364.45,3371.32,3355.9,6619422600.0,66049651289.0
2017-01-25,3361.66,3375.9,3376.44,3357.22,5837693100.0,62483395802.0
2017-01-26,3378.26,3387.96,3395.88,3378.26,6531664700.0,66488818305.0
2017-02-03,3390.93,3364.49,3392.48,3362.57,5518886100.0,57113853255.0
2017-02-06,3368.11,3373.21,3381.33,3358.75,6852136000.0,73408134768.0
2017-02-07,3371.77,3365.68,3376.71,3354.63,6375446200.0,69758178999.0
2017-02-08,3361.78,3383.29,3383.69,3347.43,7540287900.0,82869735773.0
2017-02-09,3381.9,3396.29,3406.59,3379.79,9755851500.0,102134228699.0
2017-02-10,3398.32,3413.49,3422.33,3398.03,12376872000.0,121908580284.0
2017-02-13,3416.92,3436.28,3439.54,3416.87,12014453800.0,125332998844.0
2017-02-14,3438.51,3435.8,3440.67,3424.4,9480946500.0,98537165438.0
2017-02-15,3435.39,3421.71,3448.03,3417.08,12764333800.0,124653179488.0
2017-02-16,3421.83,3440.93,3440.93,3418.35,10827696200.0,101809767504.0
2017-02-17,3443.62,3421.44,3457.56,3419.61,11460003600.0,118033129670.0
2017-02-20,3421.64,3471.39,3472.6,3421.64,13262886200.0,134681505159.0
2017-02-21,3475.06,3482.82,3490.09,3472.02,11484200900.0,120675429543.0
2017-02-22,3483.2,3489.76,3489.95,3473.52,10281599400.0,109232425841.0
2017-02-23,3487.57,3473.32,3492.96,3460.12,9953633000.0,106555922466.0
2017-02-24,3468.96,3473.85,3473.85,3455.25,9553513300.0,99875164759.0
2017-02-27,3471.13,3446.22,3472.84,3441.39,9867216000.0,106830874529.0
2017-02-28,3445.03,3452.81,3460.91,3441.36,7521526000.0,81979307361.0
2017-03-01,3452.21,3458.44,3472.7,3449.11,10326035400.0,109317781348.0
2017-03-02,3463.48,3435.1,3468.47,3434.0,8989807700.0,97876187925.0
2017-03-03,3424.66,3427.86,3428.88,3412.83,8099465200.0,90009618835.0
2017-03-06,3427.25,3446.48,3449.03,3425.9,8307088200.0,95178548496.0
2017-03-07,3446.16,3453.96,3454.04,3440.06,8033472000.0,94483824245.0
2017-03-08,3452.2,3448.73,3457.04,3441.26,7958769000.0,89124904682.0
2017-03-09,3442.9,3426.94,3443.05,3414.68,8457038100.0,90090049490.0
2017-03-10,3423.98,3427.89,3436.24,3423.94,7001619900.0,82161714923.0
2017-03-13,3425.67,3458.1,3458.1,3412.69,9168412400.0,108489140923.0
2017-03-14,3456.66,3456.69,3465.39,3448.9,7707796300.0,95317564129.0
2017-03-15,3452.21,3463.64,3463.92,3445.27,7910495400.0,94056256667.0
2017-03-16,3472.27,3481.51,3492.13,3472.27,10633391300.0,124695573677.0
2017-03-17,3485.31,3445.81,3488.5,3441.47,10375556000.0,122368918550.0
2017-03-20,3449.05,3449.61,3454.06,3429.83,8873432200.0,103769403897.0
2017-03-21,3449.77,3466.35,3466.7,3445.64,8770785500.0,113528201390.0
2017-03-22,3450.75,3450.05,3464.33,3433.5,10493589400.0,123865640377.0
2017-03-23,3452.41,3461.98,3470.82,3435.69,9431806200.0,115813813702.0
2017-03-24,3464.2,3489.6,3499.32,3461.11,12564583300.0,141752526681.0
2017-03-27,3488.76,3478.04,3505.98,3474.52,10701537700.0,124388012134.0
2017-03-28,3480.25,3469.81,3482.29,3461.47,8419482000.0,97495938765.0
2017-03-29,3472.97,3465.19,3483.06,3455.55,10485170600.0,114663468279.0
2017-03-30,3461.62,3436.76,3467.3,3422.37,11637692200.0,122088021630.0
2017-03-31,3434.82,3456.05,3456.31,3430.82,9157749100.0,100984904830.0
2017-04-05,3476.42,3503.89,3504.54,3475.15,14339901700.0,160742981172.0
2017-04-06,3507.99,3514.05,3517.78,3495.72,13676700400.0,145221644165.0
2017-04-07,3514.45,3517.46,3526.82,3506.39,14029320400.0,144559675567.0
2017-04-10,3519.46,3505.14,3522.8,3502.08,14188738000.0,155747834572.0
2017-04-11,3503.83,3517.33,3520.13,3466.14,16594583200.0,189457268655.0
2017-04-12,3514.57,3509.44,3523.1,3498.0,18182453700.0,202154571423.0
2017-04-13,3500.28,3514.57,3518.44,3496.57,12998181300.0,133345929014.0
2017-04-14,3516.81,3486.5,3517.47,3476.95,13547407800.0,130425385379.0
2017-04-17,3475.74,3479.94,3480.57,3453.68,11716496100.0,123884371227.0
2017-04-18,3474.89,3462.74,3489.08,3462.63,11092782300.0,126790853425.0
2017-04-19,3452.99,3445.88,3459.35,3418.51,12134926400.0,127050362407.0
2017-04-20,3444.52,3461.55,3465.61,3440.72,11418420800.0,133977258346.0
2017-04-21,3461.39,3466.79,3475.56,3449.54,10441911000.0,115208831746.0
2017-04-24,3458.23,3431.26,3458.23,3403.98,11466079100.0,122778154321.0
2017-04-25,3427.73,3440.97,3449.67,3422.65,9407214800.0,107599357209.0
2017-04-26,3440.25,3445.18,3466.57,3439.15,11194002900.0,131316579235.0
2017-04-27,3435.1,3446.72,3449.27,3399.54,12329842500.0,134610947828.0
2017-04-28,3439.57,3439.75,3439.9,3417.24,10163235100.0,113761006698.0
2017-05-02,3427.92,3426.58,3436.31,3418.67,9279746200.0,101635858602.0
2017-05-03,3421.76,3413.13,3432.22,3403.08,9166962400.0,97854119098.0
2017-05-04,3404.94,3404.39,3421.4,3391.28,10348207500.0,106985952575.0
2017-05-05,3393.48,3382.55,3395.45,3366.56,10989533300.0,117464939578.0
2017-05-08,3369.11,3358.81,3374.16,3339.57,12374928700.0,126885426472.0
2017-05-09,3342.6,3352.53,3358.05,3327.59,7677166800.0,85528831749.0
2017-05-10,3350.65,3337.7,3369.43,3336.0,9208262800.0,102194980791.0
2017-05-11,3322.95,3356.65,3359.6,3312.89,10925289000.0,111576379054.0
2017-05-12,3350.94,3385.38,3387.27,3349.17,9338646600.0,97522124594.0
2017-05-15,3391.59,3399.19,3406.58,3391.59,8297761100.0,92183332845.0
2017-05-16,3390.93,3428.65,3428.85,3373.55,10524241600.0,112814103201.0
2017-05-17,3423.19,3409.97,3433.97,3408.15,9973683700.0,110553451835.0
2017-05-18,3387.67,3398.11,3409.93,3383.93,8575958900.0,88091166041.0
2017-05-19,3395.23,3403.85,3405.94,3392.38,7147352500.0,78397081602.0
2017-05-22,3400.59,3411.24,3424.18,3391.17,9253955900.0,99021121578.0
2017-05-23,3405.03,3424.19,3434.77,3401.53,11691103300.0,126767856025.0
2017-05-24,3409.72,3424.17,3424.17,3383.89,8355316100.0,92620045548.0
2017-05-25,3414.4,3485.66,3490.42,3413.22,13072163100.0,136634020807.0
2017-05-26,3479.62,3480.43,3498.31,3473.04,10324115300.0,112585907354.0
2017-05-31,3495.07,3492.88,3515.08,3474.92,10482974400.0,115968725310.0
2017-06-01,3485.22,3497.74,3499.81,3476.43,10312772400.0,116088766249.0
2017-06-02,3491.59,3486.51,3498.12,3470.2,8266801000.0,92850747181.0
2017-06-05,3480.17,3468.75,3484.12,3462.31,7973815200.0,85609467477.0
2017-06-06,3464.38,3492.88,3492.88,3460.45,6408938800.0,77868793730.0
2017-06-07,3493.88,3533.87,3537.09,3491.13,10441996800.0,124189288483.0
2017-06-08,3531.24,3560.98,3562.27,3528.18,9022490500.0,112035619671.0
2017-06-09,3561.24,3576.17,3590.89,3560.63,10118826500.0,121700586716.0
2017-06-12,3570.22,3574.39,3603.69,3565.9,9038116700.0,117690802225.0
2017-06-13,3569.16,3582.27,3584.41,3559.21,7517713800.0,94223084812.0
2017-06-14,3571.25,3535.3,3571.25,3530.27,8381078300.0,106105319868.0
2017-06-15,3530.75,3528.79,3542.28,3508.95,8263253500.0,106053901141.0
2017-06-16,3522.97,3518.76,3536.14,3514.39,7645270700.0,91462286377.0
2017-06-19,3520.06,3553.67,3554.91,3520.06,7979714100.0,98572358252.0
2017-06-20,3560.79,3546.49,3563.7,3539.51,8050955900.0,98187595478.0
2017-06-21,3567.13,3587.95,3587.99,3545.57,8785982400.0,117147797136.0
2017-06-22,3583.56,3590.34,3635.53,3581.34,13552698700.0,169418803351.0
2017-06-23,3583.44,3622.88,3623.24,3569.32,10512913400.0,133975111796.0
2017-06-26,3627.02,3668.09,3671.94,3627.02,13463799500.0,170736841952.0
2017-06-27,3665.58,3674.72,3676.53,3648.76,9755870200.0,123057231694.0
2017-06-28,3664.16,3646.17,3672.19,3644.03,9792085800.0,124465947132.0
2017-06-29,3649.25,3668.83,3669.13,3644.73,8558949800.0,111847266867.0
2017-06-30,3654.73,3666.8,3669.76,3646.23,8151002800.0,102459981992.0
2017-07-03,3667.23,3650.85,3667.6,3633.78,8882086000.0,115214687872.0
2017-07-04,3646.83,3619.98,3646.85,3611.69,9507141300.0,125350417552.0
2017-07-05,3611.9,3659.68,3660.73,3610.46,8823242500.0,120351565382.0
2017-07-06,3654.56,3660.1,3666.77,3629.56,10237924500.0,132837126778.0
2017-07-07,3647.64,3655.93,3657.11,3631.87,10373549700.0,123465392616.0
2017-07-10,3647.94,3653.69,3667.85,3641.53,12059191000.0,141034626508.0
2017-07-11,3646.88,3670.81,3701.21,3645.99,11876082600.0,145084363277.0
2017-07-12,3672.63,3658.82,3691.58,3640.59,12228779200.0,143494599072.0
2017-07-13,3656.35,3686.92,3690.48,3652.57,12566954900.0,146388679598.0
2017-07-14,3682.62,3703.09,3703.09,3672.74,10551400500.0,121021448889.0
2017-07-17,3700.62,3663.56,3716.47,3621.37,17882160000.0,196217253798.0
2017-07-18,3648.49,3667.18,3667.54,3622.04,12462205600.0,141472283974.0
2017-07-19,3660.87,3729.75,3731.05,3658.2,18247778700.0,198392451748.0
2017-07-20,3725.14,3747.88,3750.19,3723.07,14241003900.0,169267149940.0
2017-07-21,3738.18,3728.6,3751.69,3722.07,11794122600.0,141432632987.0
2017-07-24,3724.38,3743.47,3755.19,3719.85,13486872200.0,154701874682.0
2017-07-25,3742.64,3719.56,3752.16,3713.28,12167205900.0,133531656186.0
2017-07-26,3722.88,3705.39,3738.53,3684.18,13632521000.0,146518004915.0
2017-07-27,3700.86,3712.19,3716.69,3672.5,14500290400.0,161631225346.0
2017-07-28,3703.49,3721.89,3725.54,3696.78,11141139200.0,125817861948.0
2017-07-31,3722.43,3737.87,3746.52,3713.66,14842903900.0,160890133166.0
2017-08-01,3738.74,3770.38,3770.4,3737.1,15254653900.0,173127578959.0
2017-08-02,3768.19,3760.85,3784.35,3759.28,17229338300.0,189336782813.0
2017-08-03,3755.11,3727.83,3766.35,3718.44,14615394400.0,164710461600.0
2017-08-04,3724.72,3707.58,3738.73,3707.0,15747006000.0,168292664589.0
2017-08-07,3701.22,3726.79,3730.78,3689.96,12423153000.0,134348537498.0
2017-08-08,3724.33,3732.21,3737.33,3718.81,13724192800.0,146481868919.0
2017-08-09,3728.03,3731.04,3739.0,3713.57,12467998900.0,137223598286.0
2017-08-10,3724.96,3715.92,3746.86,3688.18,13008512800.0,148005169417.0
2017-08-11,3687.93,3647.35,3700.49,3645.09,15038742100.0,161083470412.0
2017-08-14,3651.38,3694.68,3698.37,3651.38,11530845100.0,140233894117.0
2017-08-15,3695.78,3706.06,3719.29,3692.28,10644485700.0,124790630952.0
2017-08-16,3701.13,3701.42,3707.14,3679.73,10413414100.0,127282165884.0
2017-08-17,3707.07,3721.28,3722.62,3704.41,10865625100.0,137020002920.0
2017-08-18,3707.19,3724.67,3733.49,3700.41,9656170500.0,123078163944.0
2017-08-21,3731.84,3740.99,3744.26,3728.62,10031307300.0,123911716276.0
2017-08-22,3745.75,3752.3,3758.29,3734.56,10029285600.0,131131078398.0
2017-08-23,3747.61,3756.09,3772.46,3741.72,10496157300.0,124081155710.0
2017-08-24,3755.89,3734.65,3765.71,3729.09,8994737200.0,107736019091.0
2017-08-25,3736.29,3795.75,3795.97,3736.29,12994090000.0,150697083062.0
2017-08-28,3805.66,3842.71,3866.94,3805.66,18557632500.0,236446280855.0
2017-08-29,3839.18,3834.54,3847.93,3825.76,12822707000.0,158978683685.0
2017-08-30,3834.27,3834.3,3854.71,3827.86,14135285700.0,166235122004.0
2017-08-31,3835.84,3822.09,3840.2,3800.89,13294493500.0,157079216083.0
2017-09-01,3825.34,3830.54,3843.62,3818.16,15864551100.0,182770431967.0
2017-09-04,3828.54,3845.62,3847.09,3813.55,14956632000.0,175551068278.0
2017-09-05,3845.55,3857.05,3865.29,3841.95,12496415500.0,145779755314.0
2017-09-06,3846.75,3849.45,3858.25,3831.38,13139872300.0,155883314756.0
2017-09-07,3851.69,3829.87,3858.16,3828.84,12388418100.0,156113397125.0
2017-09-08,3830.07,3825.99,3843.02,3813.98,10603650400.0,134958583983.0
2017-09-11,3828.34,3825.65,3850.74,3817.51,12388399700.0,154793900773.1
2017-09-12,3832.24,3837.93,3849.39,3822.0,14419024200.0,187605312030.0
2017-09-13,3835.55,3842.61,3847.78,3822.94,9541078500.0,126254360933.0
2017-09-14,3843.57,3829.96,3854.49,3820.09,11535858300.0,143111639152.0
2017-09-15,3826.14,3831.3,3843.3,3818.52,12242700600.0,153477215180.0
2017-09-18,3832.96,3843.14,3862.36,3832.96,11793440500.0,152841028494.0
2017-09-19,3849.88,3832.12,3857.3,3820.29,11243298700.0,145528457523.0
2017-09-20,3830.15,3842.44,3850.94,3827.89,10112954200.0,135041882371.0
2017-09-21,3843.26,3837.82,3860.8,3837.38,11109819200.0,144132893229.0
2017-09-22,3826.46,3837.73,3842.25,3816.82,10061980200.0,128360894859.0
2017-09-25,3829.22,3817.79,3835.39,3811.12,10394897600.0,135980239129.0
2017-09-26,3810.33,3820.78,3821.69,3808.38,8186940700.0,101036334815.0
2017-09-27,3818.96,3821.2,3832.57,3818.81,8565581100.0,109299492247.0
2017-09-28,3821.59,3822.54,3827.33,3813.75,9354406900.0,115646338522.0
2017-09-29,3825.2,3836.5,3852.22,3825.2,9330602800.0,116056776566.0
2017-10-09,3910.11,3882.21,3918.84,3876.03,13553585100.0,171941460832.0
2017-10-10,3883.0,3889.86,3900.74,3855.47,11253258600.0,157979737603.0
2017-10-11,3886.82,3902.69,3913.07,3885.5,10441815100.0,144152740056.0
2017-10-12,3902.02,3912.95,3917.44,3897.55,9434092100.0,123147248618.0
2017-10-13,3912.97,3921.0,3927.17,3908.89,9014206800.0,114314854703.0
2017-10-16,3926.28,3913.45,3947.42,3913.32,12135503300.0,150823756592.0
2017-10-17,3910.79,3913.07,3924.61,3900.48,8224122700.0,106708451684.0
2017-10-18,3914.82,3944.16,3944.41,3914.82,10096984100.0,126420379660.0
2017-10-19,3940.58,3931.25,3944.03,3923.65,10652725200.0,133189855169.0
2017-10-20,3918.53,3926.85,3928.96,3910.2,7298018000.0,94529636639.0
2017-10-23,3930.89,3930.8,3936.27,3920.66,8148498000.0,100280911371.0
2017-10-24,3926.23,3959.4,3959.5,3922.03,9305815400.0,120192150584.0
2017-10-25,3958.17,3976.95,3978.09,3954.0,8820545800.0,106820309535.0
2017-10-26,3980.05,3993.58,4013.6,3973.55,12989546500.0,170488618587.0
2017-10-27,3992.55,4021.97,4024.46,3991.35,12667284600.0,152974831071.0
2017-10-30,4022.16,4009.72,4033.34,3960.27,15738760300.0,193489838439.0
2017-10-31,3995.39,4006.72,4009.28,3983.26,10917877900.0,142897206949.0
2017-11-01,4007.91,3996.62,4032.46,3991.32,13041738000.0,166477138571.0
2017-11-02,3994.09,3997.13,3999.23,3971.38,12610057900.0,151981363640.0
2017-11-03,3992.35,3992.7,3999.34,3963.03,12940443900.0,158142056585.0
2017-11-06,3989.18,4020.89,4021.64,3975.41,12208115900.0,158911861111.0
